Start Date,1/1/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICLB10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,H15T10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,SPX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CT10 Govt,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,USSOC Curncy,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,VIX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CLA Comdty,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,MOODCBAA Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price
9/13/96,#N/A N/A,155.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/13/96,#N/A N/A,6.74,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/13/96,#N/A N/A,680.54,#N/A N/A,369294496,671.15,681.39,671.15,#N/A N/A,,9/13/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/13/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/13/96,#N/A N/A,15.2,#N/A N/A,#N/A N/A,15.51,15.89,15.15,#N/A N/A,,9/13/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/13/96,#N/A N/A,8.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/16/96,#N/A N/A,154.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/96,#N/A N/A,6.73,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/16/96,#N/A N/A,683.98,#N/A N/A,327893408,680.54,686.48,680.53,#N/A N/A,,9/16/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/96,#N/A N/A,15.43,#N/A N/A,#N/A N/A,15.4,15.96,15.24,#N/A N/A,,9/16/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/96,#N/A N/A,8.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/17/96,#N/A N/A,149.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/96,#N/A N/A,6.81,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/17/96,#N/A N/A,682.94,#N/A N/A,351066816,683.98,685.8,679.96,#N/A N/A,,9/17/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/96,#N/A N/A,15.74,#N/A N/A,#N/A N/A,15.86,16.22,15.56,#N/A N/A,,9/17/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/96,#N/A N/A,8.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/18/96,#N/A N/A,152.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/96,#N/A N/A,6.83,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/18/96,#N/A N/A,681.47,#N/A N/A,304171008,682.94,683.77,679.75,#N/A N/A,,9/18/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/96,#N/A N/A,15.86,#N/A N/A,#N/A N/A,16.27,16.46,15.76,#N/A N/A,,9/18/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/96,#N/A N/A,8.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/19/96,#N/A N/A,151.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/96,#N/A N/A,6.87,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/19/96,#N/A N/A,683,#N/A N/A,290659808,681.47,684.07,679.06,#N/A N/A,,9/19/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/96,#N/A N/A,16.03,#N/A N/A,#N/A N/A,16.09,16.49,15.93,#N/A N/A,,9/19/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/96,#N/A N/A,8.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/20/96,#N/A N/A,150.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/20/96,#N/A N/A,6.85,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/20/96,#N/A N/A,687.03,#N/A N/A,418118016,683,687.07,683,#N/A N/A,,9/20/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/20/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/20/96,#N/A N/A,15.65,#N/A N/A,#N/A N/A,14.57,16.18,14.55,#N/A N/A,,9/20/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/20/96,#N/A N/A,8.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/23/96,#N/A N/A,152.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/96,#N/A N/A,6.83,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/23/96,#N/A N/A,686.48,#N/A N/A,215387200,687.03,687.03,681.01,#N/A N/A,,9/23/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/96,#N/A N/A,16.46,#N/A N/A,#N/A N/A,16.33,16.74,16.32,#N/A N/A,,9/23/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/96,#N/A N/A,8.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/24/96,#N/A N/A,156.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/96,#N/A N/A,6.77,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/24/96,#N/A N/A,685.61,#N/A N/A,351332512,686.48,690.88,683.54,#N/A N/A,,9/24/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/96,#N/A N/A,16.45,#N/A N/A,#N/A N/A,16.55,16.9,16.13,#N/A N/A,,9/24/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/96,#N/A N/A,8.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/25/96,#N/A N/A,158.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/96,#N/A N/A,6.71,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/25/96,#N/A N/A,685.83,#N/A N/A,319043808,685.61,688.26,684.92,#N/A N/A,,9/25/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/96,#N/A N/A,16.22,#N/A N/A,#N/A N/A,15.86,16.33,15.82,#N/A N/A,,9/25/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/96,#N/A N/A,8.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/26/96,#N/A N/A,153.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/96,#N/A N/A,6.66,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/26/96,#N/A N/A,685.86,#N/A N/A,386991712,685.83,690.15,683.77,#N/A N/A,,9/26/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/96,#N/A N/A,16.11,#N/A N/A,#N/A N/A,16.13,16.51,15.7,#N/A N/A,,9/26/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/96,#N/A N/A,8.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/27/96,#N/A N/A,153.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/27/96,#N/A N/A,6.68,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/27/96,#N/A N/A,686.19,#N/A N/A,285708288,685.86,687.11,683.73,#N/A N/A,,9/27/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/27/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/27/96,#N/A N/A,16.1,#N/A N/A,#N/A N/A,16.57,16.66,16.04,#N/A N/A,,9/27/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/27/96,#N/A N/A,8.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/30/96,#N/A N/A,151.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/96,#N/A N/A,6.72,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,9/30/96,#N/A N/A,687.31,#N/A N/A,275200384,686.19,690.11,686.03,#N/A N/A,,9/30/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/96,#N/A N/A,16.95,#N/A N/A,#N/A N/A,16.33,17.08,16.21,#N/A N/A,,9/30/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/96,#N/A N/A,8.22,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/1/96,#N/A N/A,153.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/96,#N/A N/A,6.65,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/1/96,#N/A N/A,689.08,#N/A N/A,310292512,687.31,689.54,684.44,#N/A N/A,,10/1/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/96,#N/A N/A,17.05,#N/A N/A,#N/A N/A,16.9,17.52,16.8,#N/A N/A,,10/1/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/96,#N/A N/A,8.17,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/2/96,#N/A N/A,154.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/96,#N/A N/A,6.61,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/2/96,#N/A N/A,694.01,#N/A N/A,347808000,689.08,694.82,689.08,#N/A N/A,,10/2/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/96,#N/A N/A,16.78,#N/A N/A,#N/A N/A,16.92,17.12,16.69,#N/A N/A,,10/2/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/96,#N/A N/A,8.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/96,#N/A N/A,154.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/96,#N/A N/A,6.61,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/3/96,#N/A N/A,692.78,#N/A N/A,302057888,694.01,694.81,691.78,#N/A N/A,,10/3/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/96,#N/A N/A,16.77,#N/A N/A,#N/A N/A,16.73,16.98,16.48,#N/A N/A,,10/3/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/96,#N/A N/A,8.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/4/96,#N/A N/A,155.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/4/96,#N/A N/A,6.48,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/4/96,#N/A N/A,701.46,#N/A N/A,346895616,692.78,701.74,692.78,#N/A N/A,,10/4/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/4/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/4/96,#N/A N/A,14.8,#N/A N/A,#N/A N/A,15.46,15.46,14.78,#N/A N/A,,10/4/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/4/96,#N/A N/A,8.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/7/96,#N/A N/A,154.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/96,#N/A N/A,6.53,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/7/96,#N/A N/A,703.34,#N/A N/A,282071904,701.46,704.17,701.39,#N/A N/A,,10/7/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/96,#N/A N/A,15.11,#N/A N/A,#N/A N/A,15.06,15.51,14.96,#N/A N/A,,10/7/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/96,#N/A N/A,8.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/8/96,#N/A N/A,152.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/96,#N/A N/A,6.53,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/8/96,#N/A N/A,700.64,#N/A N/A,324971296,703.34,705.76,699.88,#N/A N/A,,10/8/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/96,#N/A N/A,15.58,#N/A N/A,#N/A N/A,15.35,15.63,15.02,#N/A N/A,,10/8/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/96,#N/A N/A,8.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/9/96,#N/A N/A,157.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/96,#N/A N/A,6.55,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/9/96,#N/A N/A,696.74,#N/A N/A,305629696,700.64,702.36,694.42,#N/A N/A,,10/9/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/96,#N/A N/A,16.09,#N/A N/A,#N/A N/A,15.66,16.3,15.62,#N/A N/A,,10/9/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/96,#N/A N/A,8.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/10/96,#N/A N/A,155.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/96,#N/A N/A,6.61,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/10/96,#N/A N/A,694.61,#N/A N/A,272062112,696.74,696.82,693.34,#N/A N/A,,10/10/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/96,#N/A N/A,16.26,#N/A N/A,#N/A N/A,16.33,16.35,15.92,#N/A N/A,,10/10/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/96,#N/A N/A,8.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/11/96,#N/A N/A,154.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/11/96,#N/A N/A,6.55,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/11/96,#N/A N/A,700.66,#N/A N/A,272117088,694.61,700.67,694.61,#N/A N/A,,10/11/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/11/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/11/96,#N/A N/A,15.07,#N/A N/A,#N/A N/A,15.5,15.57,14.96,#N/A N/A,,10/11/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/11/96,#N/A N/A,8.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/14/96,#N/A N/A,154.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/96,#N/A N/A,6.55,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/14/96,#N/A N/A,703.54,#N/A N/A,230234496,700.66,705.16,700.66,#N/A N/A,,10/14/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/96,#N/A N/A,15.13,#N/A N/A,#N/A N/A,14.77,15.38,14.63,#N/A N/A,,10/14/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/96,#N/A N/A,8.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/15/96,#N/A N/A,156.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/96,#N/A N/A,6.56,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/15/96,#N/A N/A,702.57,#N/A N/A,351269504,703.54,708.07,699.07,#N/A N/A,,10/15/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/96,#N/A N/A,15.83,#N/A N/A,#N/A N/A,14.82,16.77,14.82,#N/A N/A,,10/15/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/96,#N/A N/A,8.11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/16/96,#N/A N/A,156.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/96,#N/A N/A,6.57,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/16/96,#N/A N/A,704.41,#N/A N/A,345299392,702.57,704.42,699.15,#N/A N/A,,10/16/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/96,#N/A N/A,15.6,#N/A N/A,#N/A N/A,15.82,16.07,15.59,#N/A N/A,,10/16/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/96,#N/A N/A,8.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/17/96,#N/A N/A,157.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/96,#N/A N/A,6.51,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/17/96,#N/A N/A,706.99,#N/A N/A,353920896,705,708.52,704.76,#N/A N/A,,10/17/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/96,#N/A N/A,15.41,#N/A N/A,#N/A N/A,15.25,15.46,14.99,#N/A N/A,,10/17/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/96,#N/A N/A,8.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/18/96,#N/A N/A,151.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/18/96,#N/A N/A,6.5,#N/A N/A,#N/A N/A,6.98,6.98,6.98,#N/A N/A,,10/18/96,#N/A N/A,710.82,#N/A N/A,358342208,706.99,711.04,706.11,#N/A N/A,,10/18/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/18/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/18/96,#N/A N/A,15.08,#N/A N/A,#N/A N/A,15.52,15.55,15.02,#N/A N/A,,10/18/96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/18/96,#N/A N/A,8.02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
